timestamp,sensor_id,speed_mph,volume_vehicles_per_hour,latitude,longitude,road_type,road_name,direction
2023-06-04 03:20:00,METR_LA_001,22.8,10.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 03:25:00,METR_LA_001,24.6,21.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 03:30:00,METR_LA_001,27.3,12.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 03:35:00,METR_LA_001,25.1,7.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 03:40:00,METR_LA_001,23.4,19.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 03:45:00,METR_LA_001,25.0,13.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 03:50:00,METR_LA_001,25.0,11.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 03:55:00,METR_LA_001,26.0,19.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 04:00:00,METR_LA_001,24.0,11.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 04:05:00,METR_LA_001,25.4,18.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 04:10:00,METR_LA_001,21.6,13.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 04:15:00,METR_LA_001,26.7,17.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 04:20:00,METR_LA_001,27.0,17.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 04:25:00,METR_LA_001,28.7,19.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 04:30:00,METR_LA_001,22.9,10.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 04:35:00,METR_LA_001,24.3,20.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 04:40:00,METR_LA_001,26.8,17.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 04:45:00,METR_LA_001,26.8,8.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 04:50:00,METR_LA_001,26.2,15.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 04:55:00,METR_LA_001,28.1,8.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 05:00:00,METR_LA_001,26.9,21.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 05:05:00,METR_LA_001,24.7,10.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 05:10:00,METR_LA_001,24.2,15.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 05:15:00,METR_LA_001,23.6,12.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 05:20:00,METR_LA_001,24.4,10.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 05:25:00,METR_LA_001,29.2,4.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 05:30:00,METR_LA_001,27.8,14.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 05:35:00,METR_LA_001,20.6,12.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 05:40:00,METR_LA_001,27.0,15.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 05:45:00,METR_LA_001,21.6,21.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 05:50:00,METR_LA_001,27.2,16.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 05:55:00,METR_LA_001,29.2,10.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 06:00:00,METR_LA_001,24.3,14.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 06:05:00,METR_LA_001,22.8,22.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 06:10:00,METR_LA_001,21.2,18.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 06:15:00,METR_LA_001,28.5,2.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 06:20:00,METR_LA_001,27.0,0.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 06:25:00,METR_LA_001,26.0,12.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 06:30:00,METR_LA_001,29.4,11.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 06:35:00,METR_LA_001,26.4,11.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 06:40:00,METR_LA_001,23.6,11.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 06:45:00,METR_LA_001,19.5,15.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 06:50:00,METR_LA_001,28.7,11.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 06:55:00,METR_LA_001,27.2,14.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 07:00:00,METR_LA_001,23.2,8.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 07:05:00,METR_LA_001,24.8,22.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 07:10:00,METR_LA_001,,,33.941009,-118.030741,local,Hope St,NE
2023-06-04 07:15:00,METR_LA_001,20.4,14.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 07:20:00,METR_LA_001,22.8,9.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 07:25:00,METR_LA_001,27.2,7.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 07:30:00,METR_LA_001,20.8,25.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 07:35:00,METR_LA_001,25.5,7.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 07:40:00,METR_LA_001,25.5,16.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 07:45:00,METR_LA_001,25.8,8.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 07:50:00,METR_LA_001,28.8,14.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 07:55:00,METR_LA_001,,,33.941009,-118.030741,local,Hope St,NE
2023-06-04 08:00:00,METR_LA_001,,,33.941009,-118.030741,local,Hope St,NE
2023-06-04 08:05:00,METR_LA_001,27.4,8.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 08:10:00,METR_LA_001,,,33.941009,-118.030741,local,Hope St,NE
2023-06-04 08:15:00,METR_LA_001,27.7,6.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 08:20:00,METR_LA_001,26.0,12.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 08:25:00,METR_LA_001,24.9,12.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 08:30:00,METR_LA_001,23.7,17.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 08:35:00,METR_LA_001,27.4,11.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 08:40:00,METR_LA_001,25.1,11.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 08:45:00,METR_LA_001,26.0,11.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 08:50:00,METR_LA_001,23.3,10.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 08:55:00,METR_LA_001,25.2,13.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 09:00:00,METR_LA_001,23.8,14.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 09:05:00,METR_LA_001,23.8,14.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 09:10:00,METR_LA_001,25.4,22.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 09:15:00,METR_LA_001,26.4,15.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 09:20:00,METR_LA_001,23.6,17.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 09:25:00,METR_LA_001,27.0,12.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 09:30:00,METR_LA_001,27.2,8.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 09:35:00,METR_LA_001,24.6,7.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 09:40:00,METR_LA_001,23.3,18.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 09:45:00,METR_LA_001,25.5,7.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 09:50:00,METR_LA_001,25.5,11.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 09:55:00,METR_LA_001,,,33.941009,-118.030741,local,Hope St,NE
2023-06-04 10:00:00,METR_LA_001,24.6,8.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 10:05:00,METR_LA_001,28.8,7.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 10:10:00,METR_LA_001,25.6,21.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 10:15:00,METR_LA_001,28.7,6.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 10:20:00,METR_LA_001,19.7,10.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 10:25:00,METR_LA_001,28.3,6.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 10:30:00,METR_LA_001,24.4,13.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 10:35:00,METR_LA_001,25.1,22.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 10:40:00,METR_LA_001,20.0,17.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 10:45:00,METR_LA_001,24.4,21.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 10:50:00,METR_LA_001,17.2,23.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 10:55:00,METR_LA_001,19.6,19.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 11:00:00,METR_LA_001,26.1,10.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 11:05:00,METR_LA_001,22.1,13.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 11:10:00,METR_LA_001,25.2,10.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 11:15:00,METR_LA_001,24.8,3.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 11:20:00,METR_LA_001,25.0,18.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 11:25:00,METR_LA_001,28.6,13.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 11:30:00,METR_LA_001,26.5,15.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 11:35:00,METR_LA_001,24.9,16.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 11:40:00,METR_LA_001,25.9,14.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 11:45:00,METR_LA_001,29.3,17.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 11:50:00,METR_LA_001,23.0,13.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 11:55:00,METR_LA_001,25.0,6.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 12:00:00,METR_LA_001,27.2,9.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 12:05:00,METR_LA_001,25.3,25.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 12:10:00,METR_LA_001,25.6,7.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 12:15:00,METR_LA_001,19.6,22.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 12:20:00,METR_LA_001,27.0,5.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 12:25:00,METR_LA_001,22.5,17.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 12:30:00,METR_LA_001,21.8,23.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 12:35:00,METR_LA_001,23.3,16.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 12:40:00,METR_LA_001,22.4,20.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 12:45:00,METR_LA_001,28.3,13.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 12:50:00,METR_LA_001,22.4,23.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 12:55:00,METR_LA_001,21.6,8.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 13:00:00,METR_LA_001,28.4,12.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 13:05:00,METR_LA_001,25.3,12.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 13:10:00,METR_LA_001,31.3,3.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 13:15:00,METR_LA_001,24.3,10.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 13:20:00,METR_LA_001,23.6,14.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 13:25:00,METR_LA_001,26.6,16.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 13:30:00,METR_LA_001,20.2,7.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 13:35:00,METR_LA_001,25.8,0.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 13:40:00,METR_LA_001,26.5,7.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 13:45:00,METR_LA_001,27.7,6.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 13:50:00,METR_LA_001,23.0,16.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 13:55:00,METR_LA_001,26.1,14.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 14:00:00,METR_LA_001,25.9,16.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 14:05:00,METR_LA_001,24.6,6.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 14:10:00,METR_LA_001,30.3,16.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 14:15:00,METR_LA_001,24.0,17.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 14:20:00,METR_LA_001,19.3,21.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 14:25:00,METR_LA_001,30.5,8.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 14:30:00,METR_LA_001,24.3,7.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 14:35:00,METR_LA_001,28.8,15.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 14:40:00,METR_LA_001,26.0,14.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 14:45:00,METR_LA_001,24.9,8.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 14:50:00,METR_LA_001,28.8,7.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 14:55:00,METR_LA_001,24.4,15.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 15:00:00,METR_LA_001,24.9,7.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 15:05:00,METR_LA_001,25.6,19.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 15:10:00,METR_LA_001,26.3,12.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 15:15:00,METR_LA_001,32.0,3.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 15:20:00,METR_LA_001,22.7,14.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 15:25:00,METR_LA_001,21.5,16.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 15:30:00,METR_LA_001,22.2,11.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 15:35:00,METR_LA_001,20.8,24.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 15:40:00,METR_LA_001,20.7,17.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 15:45:00,METR_LA_001,25.0,17.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 15:50:00,METR_LA_001,21.8,20.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 15:55:00,METR_LA_001,25.2,7.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 16:00:00,METR_LA_001,23.6,7.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 16:05:00,METR_LA_001,,,33.941009,-118.030741,local,Hope St,NE
2023-06-04 16:10:00,METR_LA_001,27.6,9.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 16:15:00,METR_LA_001,23.3,13.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 16:20:00,METR_LA_001,24.0,7.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 16:25:00,METR_LA_001,24.2,23.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 16:30:00,METR_LA_001,22.6,10.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 16:35:00,METR_LA_001,25.8,14.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 16:40:00,METR_LA_001,26.2,22.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 16:45:00,METR_LA_001,22.1,15.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 16:50:00,METR_LA_001,23.7,11.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 16:55:00,METR_LA_001,26.5,8.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 17:00:00,METR_LA_001,28.6,11.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 17:05:00,METR_LA_001,25.1,9.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 17:10:00,METR_LA_001,28.9,14.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 17:15:00,METR_LA_001,23.0,22.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 17:20:00,METR_LA_001,21.1,15.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 17:25:00,METR_LA_001,24.7,16.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 17:30:00,METR_LA_001,21.8,21.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 17:35:00,METR_LA_001,21.9,14.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 17:40:00,METR_LA_001,16.8,27.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 17:45:00,METR_LA_001,28.2,7.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 17:50:00,METR_LA_001,23.6,10.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 17:55:00,METR_LA_001,28.8,5.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 18:00:00,METR_LA_001,24.7,4.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 18:05:00,METR_LA_001,26.9,13.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 18:10:00,METR_LA_001,20.4,18.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 18:15:00,METR_LA_001,25.0,18.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 18:20:00,METR_LA_001,25.1,10.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 18:25:00,METR_LA_001,,,33.941009,-118.030741,local,Hope St,NE
2023-06-04 18:30:00,METR_LA_001,26.6,6.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 18:35:00,METR_LA_001,25.1,9.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 18:40:00,METR_LA_001,23.7,12.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 18:45:00,METR_LA_001,26.3,5.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 18:50:00,METR_LA_001,23.6,13.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 18:55:00,METR_LA_001,26.1,14.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 19:00:00,METR_LA_001,22.8,29.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 19:05:00,METR_LA_001,23.1,10.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 19:10:00,METR_LA_001,22.6,13.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 19:15:00,METR_LA_001,25.3,17.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 19:20:00,METR_LA_001,27.5,18.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 19:25:00,METR_LA_001,21.9,21.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 19:30:00,METR_LA_001,25.6,15.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 19:35:00,METR_LA_001,26.7,15.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 19:40:00,METR_LA_001,27.4,10.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 19:45:00,METR_LA_001,27.0,18.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 19:50:00,METR_LA_001,,,33.941009,-118.030741,local,Hope St,NE
2023-06-04 19:55:00,METR_LA_001,23.3,22.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 20:00:00,METR_LA_001,24.0,10.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 20:05:00,METR_LA_001,26.8,13.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 20:10:00,METR_LA_001,19.2,7.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 20:15:00,METR_LA_001,25.8,17.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 20:20:00,METR_LA_001,25.6,15.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 20:25:00,METR_LA_001,29.1,4.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 20:30:00,METR_LA_001,27.7,12.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 20:35:00,METR_LA_001,22.0,10.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 20:40:00,METR_LA_001,,,33.941009,-118.030741,local,Hope St,NE
2023-06-04 20:45:00,METR_LA_001,25.7,16.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 20:50:00,METR_LA_001,24.0,19.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 20:55:00,METR_LA_001,23.5,14.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 21:00:00,METR_LA_001,,,33.941009,-118.030741,local,Hope St,NE
2023-06-04 21:05:00,METR_LA_001,21.1,12.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 21:10:00,METR_LA_001,26.2,19.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 21:15:00,METR_LA_001,23.1,15.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 21:20:00,METR_LA_001,21.3,22.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 21:25:00,METR_LA_001,21.3,14.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 21:30:00,METR_LA_001,28.6,6.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 21:35:00,METR_LA_001,22.1,14.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 21:40:00,METR_LA_001,25.0,1.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 21:45:00,METR_LA_001,24.0,12.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 21:50:00,METR_LA_001,22.1,20.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 21:55:00,METR_LA_001,20.2,23.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 22:00:00,METR_LA_001,25.2,9.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 22:05:00,METR_LA_001,29.8,0.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 22:10:00,METR_LA_001,25.5,15.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 22:15:00,METR_LA_001,23.2,12.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 22:20:00,METR_LA_001,24.2,16.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 22:25:00,METR_LA_001,24.9,12.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 22:30:00,METR_LA_001,22.8,7.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 22:35:00,METR_LA_001,23.1,14.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 22:40:00,METR_LA_001,25.4,20.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 22:45:00,METR_LA_001,28.3,8.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 22:50:00,METR_LA_001,25.9,10.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 22:55:00,METR_LA_001,28.5,9.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 23:00:00,METR_LA_001,27.3,6.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 23:05:00,METR_LA_001,27.2,9.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 23:10:00,METR_LA_001,21.9,27.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 23:15:00,METR_LA_001,,,33.941009,-118.030741,local,Hope St,NE
2023-06-04 23:20:00,METR_LA_001,23.4,23.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 23:25:00,METR_LA_001,26.0,12.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 23:30:00,METR_LA_001,19.1,23.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 23:35:00,METR_LA_001,22.2,18.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 23:40:00,METR_LA_001,26.4,4.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 23:45:00,METR_LA_001,28.8,11.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 23:50:00,METR_LA_001,26.5,4.0,33.941009,-118.030741,local,Hope St,NE
2023-06-04 23:55:00,METR_LA_001,27.4,13.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 00:00:00,METR_LA_001,35.0,0.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 00:05:00,METR_LA_001,33.6,6.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 00:10:00,METR_LA_001,30.3,8.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 00:15:00,METR_LA_001,29.6,9.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 00:20:00,METR_LA_001,30.5,8.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 00:25:00,METR_LA_001,31.6,12.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 00:30:00,METR_LA_001,29.5,10.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 00:35:00,METR_LA_001,33.1,2.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 00:40:00,METR_LA_001,27.1,8.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 00:45:00,METR_LA_001,29.7,10.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 00:50:00,METR_LA_001,35.0,0.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 00:55:00,METR_LA_001,29.2,5.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 01:00:00,METR_LA_001,35.0,0.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 01:05:00,METR_LA_001,32.2,5.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 01:10:00,METR_LA_001,33.0,5.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 01:15:00,METR_LA_001,30.4,1.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 01:20:00,METR_LA_001,35.0,10.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 01:25:00,METR_LA_001,35.0,12.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 01:30:00,METR_LA_001,32.1,0.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 01:35:00,METR_LA_001,32.1,11.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 01:40:00,METR_LA_001,32.1,0.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 01:45:00,METR_LA_001,30.5,12.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 01:50:00,METR_LA_001,30.0,10.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 01:55:00,METR_LA_001,23.7,13.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 02:00:00,METR_LA_001,30.6,10.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 02:05:00,METR_LA_001,33.7,0.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 02:10:00,METR_LA_001,32.9,1.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 02:15:00,METR_LA_001,35.0,5.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 02:20:00,METR_LA_001,29.1,12.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 02:25:00,METR_LA_001,35.0,0.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 02:30:00,METR_LA_001,32.7,7.0,33.941009,-118.030741,local,Hope St,NE
2023-06-05 02:35:00,METR_LA_001,27.6,12.0,33.941009,-118.030741,local,Hope St,NE
